UniprotID	Score
O15111	-3
P17612	0.03109223389599114
O14920	-1.8407720878513696
Q13976	0.03465206038255575
Q13237	0.0037089747016034735
Q9Y2H1	-0.7547435381554584
Q16566	-0.6113135941622976
Q9UBS0	-0.1701342881659893
Q15139	-0.9727921113681242
Q13557	-0.6485654146927979
O75582	0.13698969754526846
Q13555	-0.6238848663602896
Q96Q40	-1.0562766181127798
O94921	-1.3450887977139783
P51817	0.21185973914285228
Q9UQM7	-0.41474048935377983
P49674	-0.8966219889957743
Q02156	0.0645341767460903
P10398	-0.9470699821585189
P15056	-0.9470699821585189
Q86V86	-0.9470699821585189
P17252	0.13912002805639379
Q05655	0.05479227850342072
P22612	-0.8866348740980285
P48730	-0.8966219889957743
P22694	0.27161339071407076
Q9Y243	-0.04883285986570218
P31749	0.24101340636088286
P68400	-0.4998561979621443
P11309	0.48929491624369303
Q9HBY8	0.23675867548513585
P78527	-0.22523054534995746
P48729	0.140660876186109
O75676	-0.3120498057790968
P41743	0.25689477363547697
P11801	-0.18906012111096837
Q9H4B4	-0.0722325544041369
Q13554	-0.21585080009446678
Q9P1W9	0.41491544778730116
Q99558	-0.09469088355630939
Q14164	0.2666325651952919
Q13153	0.2055431513608421
Q86SG6	0.1385513208546576
P53355	0.14742486201929506
Q32MK0	0.24393561468832559
P05771	0.4792762762731635
P05129	0.4265389511140669
Q00532	0.4087927374006064
P31751	0.5571478648023342
Q15131	0.38865959043576304
Q96BR1	0.5110531713282387
P04049	0.5508463706737681
Q16513	0.4826060118928095
O43930	0.5755873478378026
P42345	0.5994309963322477
O96017	0.6356298105031368
Q13535	0.6516198580008519
P24723	0.6782101449948499
Q15759	0.7886139898972386
Q13464	0.7693312633229485
O00141	0.642317858204112
Q9Y6S9	3
Q15349	0.7306175171191192
Q15418	0.7398180735520095
Q16644	0.6929246097181658
O43293	1.0385855108805488
Q9UHD2	0.9077751381151917
O75116	1.0448398624926227
P50613	0.8258759208956006
P11802	1.03398169581392
P51812	0.8548840030091416
Q00534	1.03398169581392
P23443	0.8993561921153348
Q13131	0.9542928856347213
P49840	2.772262820735821
P49137	0.8087356972569326
Q9C098	2.7388110773747547
P49841	1.1382443427886715
O14965	1.1783936378356543
Q04759	0.8578999274470624
Q16512	2.6561525824980263
O15075	1.2777707332670687
Q9Y478	1.2398474317552264
Q07002	2.5707948223832036
Q00537	2.574122144613918
P20594	1.5523743922300204
Q13627	1.2980384363668938
O76039	1.2397424339538663
O60285	1.4143870413873625
Q00526	1.2692292569609922
Q9UIK4	2.386282964704037
Q9UK32	1.173327401683962
Q14004	1.5113681596346762
P16066	1.0411885705127757
P20794	2.2964516661752947
Q5MAI5	1.539983950378498
Q8N568	1.319120386099672
Q8NI60	2.387527344992323
Q9UPZ9	2.144375145714376
Q96GD4	1.6943077236922477
Q8IWB6	2.1126915761327503
P28482	2.3689975578298244
Q92772	2.100219597916766
P27361	2.365388630116086
Q05513	1.6804534082028146
P53778	2.143550038696123
Q9UQ88	1.8546343148752165
Q16539	2.133763925497834
Q8TD08	1.8177420014282841
Q9BWU1	1.9918613476954512
Q00535	1.84044556295465
P50750	1.9699867587543043
O14757	1.980732883471367
Q13164	1.8534586896377183
P24941	1.9577185013364966
P53779	2.243543972153933
P45983	2.243543972153933
P45984	2.0281414085649834
P06493	1.851473418711259
O15264	1.9319077763775176
