Kinase Name,Kinase Uniprot ID,Kinase Group,Kinase Family,Mean Significance Score,Mean Specificity Score,Median Final score,Max Final score,Median Kinase Statistic,Mean Kinase Statistic,SD Kinase Statitistic,Median Kinase Change,Mean peptide set size
PRKACA,P17612,AGC,PKA,0.40751111063998446,2.4730340315041355,2.9037854146535946,3.204815410317576,-0.48076005918384584,-0.4910606030596293,0.0522828089999948,-0.1111774775662465,14
MAPK7,Q13164,CMGC,MAPK,0.4024602662217369,1.2115582692395757,1.7368523563323928,2.134067331806814,0.7237191437910313,0.6361769864333692,0.203008976570395,0.31951604351696106,5
CILK1,Q9UPZ9,CMGC,RCK,0.6861327796308466,1.0457574905606752,1.731890270191522,1.731890270191522,0.6197899708331959,0.6197899708331959,NA,0.18000707838441996,3
PRKG2,Q13237,AGC,PKG,0.452182018419472,1.2108514268485928,1.6861327796308467,2.058687374639338,-0.426109620943164,-0.46444308397518524,0.048061487070536126,-0.11500267912778579,7
TBK1,Q9UHD2,OTHER,IKK,0.6861327796308466,0.9411281890732451,1.6447400944726216,1.731890270191522,0.6197899708331959,0.6197899708331959,0,0.18000707838441996,3
MAK,P20794,CMGC,RCK,0.6861327796308466,0.9529392020797194,1.6390719817105661,1.731890270191522,0.6197899708331959,0.6197899708331959,0,0.18000707838441996,3
CDKL2,Q92772,CMGC,CDKL,0.51427857351842,1.0840386985226604,1.5863373585004021,1.721886884020166,0.6744827088502455,0.6744827088502455,0,0.1970501209157316,3
RPS6KB2,Q9UBS0,AGC,RSK,0.47344388382249325,1.0600910745998102,1.5027934849584554,2.1173616383039615,-0.47054376042172613,-0.4743993710215234,0.14821555841057987,-0.1302286539096616,6
CDKL5,O76039,CMGC,CDKL,0.51427857351842,0.9876750844102777,1.5019536579286978,1.5230524978259252,0.6270461805159309,0.6270461805159309,0,0.18369200656231163,3
NEK8,Q86SG6,NEK,NEK,0.6861327796308466,0.7604530998902597,1.453144095487935,1.5100415205751654,0.5458901808762237,0.5458901808762237,0,0.1659137052926655,3
PIM2,Q9P1W9,CAMK,PIM,0.2594519023877182,1.0884895694813155,1.4133226954352893,1.9139250460044746,-0.32044978421825904,-0.3016369249583725,0.05804680440574566,-0.03660692150628867,15
MAPK12,P53778,CMGC,MAPK,0.6162630437153375,0.8148689496086573,1.376502612204948,1.6690994403320663,0.5077890173372881,0.46344570408127994,0.09295384911945269,0.23481706967900973,5
PIM1,P11309,CAMK,PIM,0.2924298239020636,1.0805901832585487,1.338187314462739,1.5142785735184199,-0.23491136942380694,-0.2371084438151793,0.004359684338609851,-0.022796808916332987,22
PRKCD,Q05655,AGC,PKC,0.2959977845703201,0.8201967178497187,1.322758154053346,1.4329736338409398,-0.43614330189939565,-0.39315246212919497,0.06516933004689307,-0.06298196559682953,7
PRKG1,Q13976,AGC,PKG,0.24154088845219793,0.96017842318097,1.17470373556904,1.6489771474158763,-0.320642102887158,-0.3011182243189282,0.03160583156741877,-0.05366694573035611,13
DCLK2,Q8N568,CAMK,DCAMKL,0.290309776301701,0.5827139157067293,1.0854771817904094,1.1466668949976648,-0.4507193805859538,-0.3948319951841079,0.1578852840669999,-0.17617900069453185,4
CDK2,P24941,CMGC,CDK,0.3116781644881162,0.6407629956237487,1.0018802163596048,1.552593871260629,0.3432149199432199,0.3335382985504416,0.07992659036796448,0.12860939237876817,7
RPS6KA5,O75582,AGC-CAMK,RSK,0.2325839806312096,0.6245382996251033,0.8322810547468338,1.0569013769945146,-0.27175036599756497,-0.2622174623629818,0.04446801315101765,-0.02727891199073129,11
PRKCB,P05771,AGC,PKC,0.14383087663704408,0.5526510884090678,0.7153978382760322,0.8155129911593001,-0.30597622022394994,-0.2821085603762432,0.03901151047212621,-0.03534838400417278,7
PRKX,P51817,AGC,PKA,0.1663208799472355,0.5537784531416767,0.6729999583357997,1.1591915693907924,-0.254350429876192,-0.27819422960264556,0.07393798354248925,-0.04221950077572472,7
PRKCQ,Q04759,AGC,PKC,0.18534599476519276,0.41846617718543394,0.6706021206389574,0.7765559801903845,-0.2239128618326178,-0.2033258959076577,0.04486467721106109,-0.02333224320964147,9
RPS6KA1,Q15418,AGC-CAMK,RSK,0.25662695039383426,0.42505601746750404,0.6573878501940994,1.0012874179864342,-0.21296060766913316,-0.21920068416882924,0.044332974215028804,-0.010974673072522348,9
PRKCI,P41743,AGC,PKC,0.29413628771608075,0.36982476818928484,0.6566465582035701,0.7008502206956235,-0.22447705264239812,-0.22447705264239812,0,-0.01470686548202608,6
MAPK13,O15264,CMGC,MAPK,0.16200650408210088,0.4316407788666136,0.6475393953165012,0.7040372676059771,0.24384136493596958,0.18474955354370098,0.16349041023034408,0.0818584733222101,7
PRKACB,P22694,AGC,PKA,0.19171774040931433,0.3931431586362804,0.6294943121599552,0.6949583370232287,-0.24649264091262235,-0.23363845739588499,0.03507519808499581,-0.06607135700918709,7
CDK1,P06493,CMGC,CDK,0.09678311973332918,0.4243064273487777,0.6111885865264763,0.957392989555596,0.2742296708083427,0.22930678695181914,0.1315940632821136,0.06774162442913934,7
PRKCG,P05129,AGC,PKC,0.10087981692473563,0.4987731757865203,0.5978143031783337,0.6633801870925613,-0.3180374836785122,-0.3082530179157422,0.02935339728831,-0.027995409604011458,5
MAPKAPK3,Q16644,CAMK,MAPKAPK,0.12872292968072943,0.3478331575896169,0.568096116490357,0.5961248400906005,-0.17226734176372446,-0.13962035855348032,0.07493271486646316,-0.05100043257568102,14
MAPK8,P45983,CMGC,MAPK,0.1448030388644977,0.38871439133828356,0.5668640745806655,0.5997453009753211,0.19486723479585102,0.18969709634155488,0.015510415362888465,0.08372736978064149,11
MAPK10,P53779,CMGC,MAPK,0.13841077878079916,0.3712024076314316,0.5384114422284608,0.5997453009753211,0.19486723479585102,0.1845269578872587,0.020518350890759266,0.08372736978064149,11
CHEK1,O14757,CAMK,CAMKL,0.2924298239020636,0.2457496064932337,0.5350337951090395,0.5714440797483246,-0.19968668336034048,-0.19968668336034048,0,-0.06142169656126906,4
CDK3,Q00526,CMGC,CDK,0.1100145256383541,0.3937416603761449,0.5148901849492344,0.7034137795508337,0.25449990218982166,0.24694825401141207,0.06512756618035573,0.05655542156452652,6
MAPK9,P45984,CMGC,MAPK,0.15739092278404307,0.36030111125919534,0.5097211884440968,0.7972066396428659,0.19486723479585102,0.19466248455660856,0.056612963068200545,0.06339335506280068,9
PRKCZ,Q05513,AGC,PKC,0.13769501096385714,0.3289913457751898,0.504544472961139,0.6034240788320999,-0.252631286683482,-0.21995867605562092,0.06483270180342474,-0.015777391088512616,5
MAPK3,P27361,CMGC,MAPK,0.0945414994272869,0.2667941944987404,0.5011493268597438,0.5405351358583164,0.17453272089201613,0.13950343073341864,0.05306984666269048,0.08220533018432745,10
CDK7,P50613,CMGC,CDK,0.18580705137015655,0.19996904669188462,0.4965416316799748,0.59516628338006194,-0.03138774541750532,-0.023870556091310734,0.19435313230674886,0.024464906881032533,4
MAPK11,Q15759,CMGC,MAPK,0.24345833141522835,0.24454642857584918,0.4725866559988353,0.863000559520276,0.20928503863464393,0.20998915426898687,0.10085157589011644,0.08186352254870788,4
SGK3,Q96BR1,AGC,SGK,0.15667650377477516,0.2984534724781816,0.4551299762529567,0.5116636635497945,-0.23061995192620627,-0.23061995192620627,0.046292570175975725,-0.04277339433376938,4
CSNK1A1,P48729,CK1,CK1,0.15119529894819625,0.2959749463686543,0.4252836666531481,0.5038123288335764,0.2708839167604152,0.2708839167604152,0,0.06725221502964344,3
RPS6KA4,O75676,AGC-CAMK,RSK,0.0947439512515487,0.3224543926407317,0.4171983438922805,0.4244980981774247,0.2877068066893015,0.2877068066893015,0,0.10751078205198894,3
MAPK14,Q16539,CMGC,MAPK,0.08405751430748147,0.3113251323518532,0.36734864587271854,0.5278171395213918,0.18928214409186586,0.20436805396669894,0.028288196338839403,0.08979385263176887,6
COQ8A,Q8NI60,Atypical,ABC1,0.16567740181121232,0.40611567441002744,0.35596339276717953,1.368069444668085,-0.16256827696337908,-0.27516393703484204,0.20010373916281543,0.02352348108549333,5
PRKCA,P17252,AGC,PKC,0.07194429342297552,0.2857073361994072,0.322159539924246,0.4766646170740104,-0.172219988600932,-0.15988763896673747,0.02742672885863078,0.002854167720892293,8
CHEK2,O96017,CAMK,RAD53,0.05323646206435359,0.12186167327007437,0.2802478833915692,0.3162291404580119,-0.1227500124548014,-0.0794019084507998,0.060619500331166205,-0.04665919480412829,7
CAMK2B,Q13554,CAMK,CAMK2,0.1524273408578878,0.12493873660829995,0.27736607746618774,0.27736607746618774,0.11859188993359555,0.11859188993359555,NA,0.0027476739739400458,3
PKN1,Q16512,AGC,PKN,0.09450417501673995,0.1596177751624416,0.25589486051429344,0.26629568514108404,0.1691044363131786,0.09939834303426903,0.13831874076139922,0.027427948883058956,3
MAPK1,P28482,CMGC,MAPK,0,0.22734072856124687,0.24565166428898116,0.27083521030722996,0.13978476063210798,0.13234435072085188,0.009994011974372581,0.07069102768020712,10
AURKB,Q96GD4,CAMK,AUR,0.09366495819490933,0.1499254424224129,0.2387519358870538,0.2701907290246083,-0.15005899596834193,-0.15005899596834193,0,0.0029619469538915886,3
NPR1,P16066,RGC,RGC,0.07169301780847352,0.2130813178715987,0.22914798835785583,0.45049158180317694,-0.12795989952531683,-0.13380502548698353,0.033197885109243125,-0.059049376107377594,7
PRKCH,P24723,AGC,PKC,0.14275935724153194,0.23939497016173547,0.22560567591068117,0.9579760727511327,-0.14079520618151142,-0.16535858273404808,0.1182416144177917,0.03286545470296183,5
RPS6KA6,Q9UK32,AGC-CAMK,RSK,0.19932848852068547,0.23283215194209805,0.2059601155939377,1.067120542176201,0.07732275120827692,0.15908869405420464,0.16275148377351306,0.003490096974952559,6
SGK2,Q9HBY8,AGC,SGK,0.06316263416769914,0.0989451686676402,0.19601876966205517,0.2093827312200367,-0.10072655562049597,-0.10120365303126284,8.263569556077856e-4,-0.03762164883436925,4
PRKCE,Q02156,AGC,PKC,0.11265595241357246,0.20075422709310878,0.17577520770159513,0.7008502206956235,-0.08675819541219397,-0.12166144919547456,0.07842521758095107,0.02343605208397259,8
RPS6KA3,P51812,AGC-CAMK,RSK,0.0599040051863257,0.1830282002910776,0.17134010346468015,0.5569311190323136,0.11072445515408984,0.12292109214775747,0.07016447600774194,0.07262754529809727,7
AKT2,P31751,AGC,AKT,0.12288278941619497,0.27810749157480663,0.16125666340284328,0.7720516248091888,-0.06643132742319918,-0.16209010044886787,0.1229324563990346,0.037249222557427866,5
AKT1,P31749,AGC,AKT,0.10924070883688959,0.2231866418176625,0.15323251861714568,0.7801012609550342,-0.06643132742319918,-0.1312855413857032,0.1105690827441518,0.037249222557427866,5
MAPKAPK2,P49137,CAMK,MAPKAPK,0.040673324942822324,0.12939697650828944,0.12459143992293642,0.31336373073770657,-0.04466795526603464,-0.06012319986761987,0.06008191388841433,-0.017633776462191813,12
PRKY,O43930,AGC,PKA,0.02191578476231834,0.08292134267135035,0.10650344676544138,0.18770712528233635,-0.06131929910092818,-0.06131929910092819,0.10577692974762688,0.04826978724917887,4
RAF1,P04049,TKL,RAF,0.004977051384228696,0.09757963615217252,0.10347378251044466,0.12676312567317813,-0.08000618029952913,-0.07954988867108288,0.001368874885338744,-0.004549532573580173,5
PAK1,Q13153,STE,STE20,0.04479346245805826,0.05450295177714296,0.09442860808193518,0.11435386769135816,0.052240512099143835,0.052240512099143835,0,0.042136243716443866,4
SGK1,O00141,AGC,SGK,0,0.08994503733100026,0.09151630499211924,0.09582563171583647,-0.1021578478527966,-0.1021578478527966,0,-0.03190047760135162,3
RPS6KA2,Q15349,AGC-CAMK,RSK,0.08309005544902029,0.06802918891417238,0.08862929288386204,0.323767444322568,-0.025072807439045584,-0.034761243546797056,0.0808580524696236,-0.015110547683198926,7
CDK5,Q00535,CMGC,CDK,0,0.04955431871067095,0.05158703422139897,0.05551732784983137,0.04353650164948082,0.04353650164948082,0,0.021433556347983895,5
RPS6KB1,P23443,AGC,RSK,0.07110359884077863,0.08221468275166025,0.02410886359820726,0.5798989605522126,0.011094580550341872,0.06788191158445243,0.10477242308268656,0.014253549752852694,7
CDK11A,Q9UQ88,CMGC,NA,0,0.014642421134733581,0.015022873584506671,0.017728766960431602,0.012324195276937153,0.007911440175513536,0.011675052594998497,0.032979472665028986,4
ARAF,P10398,TKL,RAF,0,0.006714951402538852,0.007004901568658489,0.010550182333308195,0.010061702050164956,0.010061702050164956,0,-0.005778887796995313,3
BRAF,P15056,TKL,RAF,0,0.007260957401146814,0.007004901568658489,0.010550182333308195,0.010061702050164956,0.010061702050164956,0,-0.005778887796995313,3
